Данные по сигналу  Давление ИЛ №1 (кгс/cм2):,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
Дата: с 21.12.2017 по 25.12.2018 23:59:59,,,,,,
Время,Значение,Качество,,,,
2018-03-06 03:00:00,11.713459014892578,Хорошее,,,,
2018-03-06 04:00:00,11.713459014892578,Хорошее,,,,
2018-03-06 05:00:00,11.713459014892578,Хорошее,,,,
2018-03-06 06:00:00,11.717789649963379,Хорошее,,,,
2018-03-06 07:00:00,11.726448059082031,Хорошее,,,,
2018-03-06 08:00:00,11.70913028717041,Хорошее,,,,
2018-03-06 09:00:00,11.717789649963379,Хорошее,,,,
2018-03-06 10:00:00,11.607391357421875,Хорошее,,,,
2018-03-06 11:00:00,11.782729148864746,Хорошее,,,,
2018-03-06 12:00:00,11.525134086608887,Хорошее,,,,
2018-03-06 13:00:00,11.661507606506348,Хорошее,,,,
2018-03-06 14:00:00,11.659343719482422,Хорошее,,,,
2018-03-06 15:00:00,11.633366584777832,Хорошее,,,,
2018-03-06 16:00:00,11.626873016357422,Хорошее,,,,
2018-03-06 17:00:00,11.655014991760254,Хорошее,,,,
2018-03-06 18:00:00,11.899621963500977,Хорошее,,,,
2018-03-06 19:00:00,11.867152214050293,Хорошее,,,,
2018-03-06 20:00:00,11.877975463867188,Хорошее,,,,
2018-03-06 21:00:00,11.871480941772461,Хорошее,,,,
2018-03-06 22:00:00,11.564098358154297,Хорошее,,,,
2018-03-06 23:00:00,11.551109313964844,Хорошее,,,,
2018-03-07 00:00:00,11.527297973632812,Хорошее,,,,
2018-03-07 01:00:00,11.923434257507324,Хорошее,,,,
2018-03-07 02:00:00,11.869316101074219,Хорошее,,,,
2018-03-07 03:00:00,11.923434257507324,Хорошее,,,,
2018-03-07 04:00:00,11.955904006958008,Хорошее,,,,
2018-03-07 05:00:00,11.89745807647705,Хорошее,,,,
2018-03-07 06:00:00,11.899621963500977,Хорошее,,,,
2018-03-07 07:00:00,11.903950691223145,Хорошее,,,,
2018-03-07 08:00:00,11.92559814453125,Хорошее,,,,
2018-03-07 09:00:00,12.031668663024902,Хорошее,,,,
2018-03-07 10:00:00,12.005691528320312,Хорошее,,,,
2018-03-07 11:00:00,12.46243667602539,Хорошее,,,,
2018-03-07 12:00:00,12.13557243347168,Хорошее,,,,
2018-03-07 13:00:00,12.122584342956543,Хорошее,,,,
2018-03-07 14:00:00,12.13557243347168,Хорошее,,,,
2018-03-07 15:00:00,12.137736320495605,Хорошее,,,,
2018-03-07 16:00:00,12.111760139465332,Хорошее,,,,
2018-03-07 17:00:00,12.116089820861816,Хорошее,,,,
2018-03-07 18:00:00,12.486248016357422,Хорошее,,,,
2018-03-07 19:00:00,12.481918334960938,Хорошее,,,,
2018-03-07 20:00:00,12.512224197387695,Хорошее,,,,
2018-03-07 21:00:00,12.512224197387695,Хорошее,,,,
2018-03-07 22:00:00,12.144230842590332,Хорошее,,,,
2018-03-07 23:00:00,12.142065048217773,Хорошее,,,,
2018-03-08 00:00:00,12.129076957702637,Хорошее,,,,
2018-03-08 01:00:00,12.51006031036377,Хорошее,,,,
2018-03-08 02:00:00,12.536036491394043,Хорошее,,,,
2018-03-08 03:00:00,12.507895469665527,Хорошее,,,,
2018-03-08 04:00:00,12.429966926574707,Хорошее,,,,
2018-03-08 05:00:00,12.51006031036377,Хорошее,,,,
2018-03-08 06:00:00,12.512224197387695,Хорошее,,,,
2018-03-08 07:00:00,12.536036491394043,Хорошее,,,,
2018-03-08 08:00:00,12.518718719482422,Хорошее,,,,
2018-03-08 09:00:00,12.564175605773926,Хорошее,,,,
2018-03-08 10:00:00,12.698386192321777,Хорошее,,,,
2018-03-08 11:00:00,12.72436237335205,Хорошее,,,,
2018-03-08 12:00:00,12.750338554382324,Хорошее,,,,
2018-03-08 13:00:00,12.72436237335205,Хорошее,,,,
2018-03-08 14:00:00,12.735186576843262,Хорошее,,,,
2018-03-08 15:00:00,12.72436237335205,Хорошее,,,,
2018-03-08 16:00:00,12.72436237335205,Хорошее,,,,
2018-03-08 17:00:00,12.72652816772461,Хорошее,,,,
2018-03-08 18:00:00,12.730857849121094,Хорошее,,,,
2018-03-08 19:00:00,12.72652816772461,Хорошее,,,,
2018-03-08 20:00:00,12.72652816772461,Хорошее,,,,
2018-03-08 21:00:00,12.728692054748535,Хорошее,,,,
2018-03-08 22:00:00,12.748174667358398,Хорошее,,,,
2018-03-08 23:00:00,12.748174667358398,Хорошее,,,,
2018-03-09 00:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 01:00:00,12.728692054748535,Хорошее,,,,
2018-03-09 02:00:00,12.72652816772461,Хорошее,,,,
2018-03-09 03:00:00,12.646434783935547,Хорошее,,,,
2018-03-09 04:00:00,12.642104148864746,Хорошее,,,,
2018-03-09 05:00:00,12.71786880493164,Хорошее,,,,
2018-03-09 06:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 07:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 08:00:00,12.70488166809082,Хорошее,,,,
2018-03-09 09:00:00,12.70055103302002,Хорошее,,,,
2018-03-09 10:00:00,12.69405746459961,Хорошее,,,,
2018-03-09 11:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 12:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 13:00:00,12.696222305297852,Хорошее,,,,
2018-03-09 14:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 15:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 16:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 17:00:00,12.720032691955566,Хорошее,,,,
2018-03-09 18:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 19:00:00,12.696222305297852,Хорошее,,,,
2018-03-09 20:00:00,12.722198486328125,Хорошее,,,,
2018-03-09 21:00:00,12.72436237335205,Хорошее,,,,
2018-03-09 22:00:00,12.72436237335205,Хорошее,,,,
2018-03-09 23:00:00,12.707045555114746,Хорошее,,,,
2018-03-10 00:00:00,12.696222305297852,Хорошее,,,,
2018-03-10 01:00:00,12.702714920043945,Хорошее,,,,
2018-03-10 02:00:00,12.72436237335205,Хорошее,,,,
2018-03-10 03:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 04:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 05:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 06:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 07:00:00,12.722198486328125,Хорошее,,,,
2018-03-10 08:00:00,12.70055103302002,Хорошее,,,,
2018-03-10 09:00:00,12.722198486328125,Хорошее,,,,
2018-03-10 10:00:00,12.696222305297852,Хорошее,,,,
2018-03-10 11:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 12:00:00,12.698386192321777,Хорошее,,,,
2018-03-10 13:00:00,12.689727783203125,Хорошее,,,,
2018-03-10 14:00:00,12.68539810180664,Хорошее,,,,
2018-03-10 15:00:00,12.711374282836914,Хорошее,,,,
2018-03-10 16:00:00,12.696222305297852,Хорошее,,,,
2018-03-10 17:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 18:00:00,12.698386192321777,Хорошее,,,,
2018-03-10 19:00:00,12.696222305297852,Хорошее,,,,
2018-03-10 20:00:00,12.696222305297852,Хорошее,,,,
2018-03-10 21:00:00,12.715703964233398,Хорошее,,,,
2018-03-10 22:00:00,12.69405746459961,Хорошее,,,,
2018-03-10 23:00:00,12.696222305297852,Хорошее,,,,
2018-03-11 00:00:00,12.72436237335205,Хорошее,,,,
2018-03-11 01:00:00,12.70488166809082,Хорошее,,,,
2018-03-11 02:00:00,12.720032691955566,Хорошее,,,,
2018-03-11 03:00:00,12.722198486328125,Хорошее,,,,
2018-03-11 04:00:00,12.722198486328125,Хорошее,,,,
2018-03-11 05:00:00,12.722198486328125,Хорошее,,,,
2018-03-11 06:00:00,12.73302173614502,Хорошее,,,,
2018-03-11 07:00:00,12.748174667358398,Хорошее,,,,
2018-03-11 08:00:00,12.748174667358398,Хорошее,,,,
2018-03-11 09:00:00,12.750338554382324,Хорошее,,,,
2018-03-11 10:00:00,12.750338554382324,Хорошее,,,,
2018-03-11 11:00:00,12.776314735412598,Хорошее,,,,
2018-03-11 12:00:00,12.750338554382324,Хорошее,,,,
2018-03-11 13:00:00,12.763325691223145,Хорошее,,,,
2018-03-11 14:00:00,12.750338554382324,Хорошее,,,,
2018-03-11 15:00:00,12.758996963500977,Хорошее,,,,
2018-03-11 16:00:00,12.737350463867188,Хорошее,,,,
2018-03-11 17:00:00,12.73302173614502,Хорошее,,,,
2018-03-11 18:00:00,12.76549243927002,Хорошее,,,,
2018-03-11 19:00:00,12.748174667358398,Хорошее,,,,
2018-03-11 20:00:00,12.746009826660156,Хорошее,,,,
2018-03-11 21:00:00,12.76549243927002,Хорошее,,,,
2018-03-11 22:00:00,12.748174667358398,Хорошее,,,,
2018-03-11 23:00:00,12.748174667358398,Хорошее,,,,
2018-03-12 00:00:00,12.72436237335205,Хорошее,,,,
2018-03-12 01:00:00,12.722198486328125,Хорошее,,,,
2018-03-12 02:00:00,12.720032691955566,Хорошее,,,,
2018-03-12 03:00:00,12.722198486328125,Хорошее,,,,
2018-03-12 04:00:00,12.722198486328125,Хорошее,,,,
2018-03-12 05:00:00,12.696222305297852,Хорошее,,,,
2018-03-12 06:00:00,12.69405746459961,Хорошее,,,,
2018-03-12 07:00:00,12.69405746459961,Хорошее,,,,
2018-03-12 08:00:00,12.674575805664062,Хорошее,,,,
2018-03-12 09:00:00,12.696222305297852,Хорошее,,,,
2018-03-12 10:00:00,12.670246124267578,Хорошее,,,,
2018-03-12 11:00:00,12.63994026184082,Хорошее,,,,
2018-03-12 12:00:00,12.63994026184082,Хорошее,,,,
2018-03-12 13:00:00,12.616128921508789,Хорошее,,,,
2018-03-12 14:00:00,12.609635353088379,Хорошее,,,,
2018-03-12 15:00:00,12.590152740478516,Хорошее,,,,
2018-03-12 16:00:00,12.616128921508789,Хорошее,,,,
2018-03-12 17:00:00,12.63344669342041,Хорошее,,,,
2018-03-12 18:00:00,12.626953125,Хорошее,,,,
2018-03-12 19:00:00,12.637775421142578,Хорошее,,,,
2018-03-12 20:00:00,12.642104148864746,Хорошее,,,,
2018-03-12 21:00:00,12.6550931930542,Хорошее,,,,
2018-03-12 22:00:00,12.642104148864746,Хорошее,,,,
2018-03-12 23:00:00,12.670246124267578,Хорошее,,,,
2018-03-13 00:00:00,12.646434783935547,Хорошее,,,,
2018-03-13 01:00:00,12.642104148864746,Хорошее,,,,
2018-03-13 02:00:00,12.659421920776367,Хорошее,,,,
2018-03-13 03:00:00,12.69405746459961,Хорошее,,,,
2018-03-13 04:00:00,12.691893577575684,Хорошее,,,,
2018-03-13 05:00:00,12.696222305297852,Хорошее,,,,
2018-03-13 06:00:00,12.696222305297852,Хорошее,,,,
2018-03-13 07:00:00,12.722198486328125,Хорошее,,,,
2018-03-13 08:00:00,12.696222305297852,Хорошее,,,,
2018-03-13 09:00:00,12.720032691955566,Хорошее,,,,
2018-03-13 10:00:00,12.99494743347168,Хорошее,,,,
2018-03-13 11:00:00,12.962475776672363,Хорошее,,,,
2018-03-13 12:00:00,13.007935523986816,Хорошее,,,,
2018-03-13 13:00:00,13.016593933105469,Хорошее,,,,
2018-03-13 14:00:00,13.0122652053833,Хорошее,,,,
2018-03-13 15:00:00,12.992782592773438,Хорошее,,,,
2018-03-13 16:00:00,12.990618705749512,Хорошее,,,,
2018-03-13 17:00:00,12.990618705749512,Хорошее,,,,
2018-03-13 18:00:00,11.499157905578613,Хорошее,,,,
2018-03-13 19:00:00,12.042490005493164,Хорошее,,,,
2018-03-13 20:00:00,12.328227996826172,Хорошее,,,,
2018-03-13 21:00:00,12.620457649230957,Хорошее,,,,
2018-03-13 22:00:00,12.616128921508789,Хорошее,,,,
2018-03-13 23:00:00,12.620457649230957,Хорошее,,,,
2018-03-14 00:00:00,12.63994026184082,Хорошее,,,,
2018-03-14 01:00:00,12.63994026184082,Хорошее,,,,
2018-03-14 02:00:00,12.776314735412598,Хорошее,,,,
2018-03-14 03:00:00,12.618293762207031,Хорошее,,,,
2018-03-14 04:00:00,12.642104148864746,Хорошее,,,,
2018-03-14 05:00:00,12.63994026184082,Хорошее,,,,
2018-03-14 06:00:00,12.618293762207031,Хорошее,,,,
2018-03-14 07:00:00,12.642104148864746,Хорошее,,,,
2018-03-14 08:00:00,12.622623443603516,Хорошее,,,,
2018-03-14 09:00:00,12.622623443603516,Хорошее,,,,
2018-03-14 10:00:00,12.618293762207031,Хорошее,,,,
2018-03-14 11:00:00,11.432051658630371,Хорошее,,,,
2018-03-14 12:00:00,11.369277000427246,Хорошее,,,,
2018-03-14 13:00:00,11.291348457336426,Хорошее,,,,
2018-03-14 14:00:00,6.189521312713623,Плохое,,,,
2018-03-14 15:00:00,11.231298446655273,Хорошее,,,,
2018-03-14 16:00:00,11.242122650146484,Хорошее,,,,
2018-03-14 17:00:00,11.257275581359863,Хорошее,,,,
2018-03-14 18:00:00,12.876532554626465,Хорошее,,,,
2018-03-14 19:00:00,12.408940315246582,Хорошее,,,,
2018-03-14 20:00:00,12.40677547454834,Хорошее,,,,
2018-03-14 21:00:00,12.428422927856445,Хорошее,,,,
2018-03-14 22:00:00,12.408940315246582,Хорошее,,,,
2018-03-14 23:00:00,12.415435791015625,Хорошее,,,,
2018-03-15 00:00:00,12.428422927856445,Хорошее,,,,
2018-03-15 01:00:00,12.402445793151855,Хорошее,,,,
2018-03-15 02:00:00,12.411104202270508,Хорошее,,,,
2018-03-15 03:00:00,12.404611587524414,Хорошее,,,,
2018-03-15 04:00:00,12.430587768554688,Хорошее,,,,
2018-03-15 05:00:00,12.404611587524414,Хорошее,,,,
2018-03-15 06:00:00,12.430587768554688,Хорошее,,,,
2018-03-15 07:00:00,12.434918403625488,Хорошее,,,,
2018-03-15 08:00:00,12.40677547454834,Хорошее,,,,
2018-03-15 09:00:00,12.270394325256348,Хорошее,,,,
2018-03-15 10:00:00,12.324145317077637,Хорошее,,,,
2018-03-15 11:00:00,11.204195976257324,Хорошее,,,,
2018-03-15 12:00:00,11.167722702026367,Хорошее,,,,
2018-03-15 13:00:00,11.176304817199707,Хорошее,,,,
2018-03-15 14:00:00,11.146267890930176,Хорошее,,,,
2018-03-15 15:00:00,11.139832496643066,Хорошее,,,,
2018-03-15 16:00:00,11.12266731262207,Хорошее,,,,
2018-03-15 17:00:00,11.120522499084473,Хорошее,,,,
2018-03-15 18:00:00,12.491495132446289,Хорошее,,,,
2018-03-15 19:00:00,12.272653579711914,Хорошее,,,,
2018-03-15 20:00:00,12.349892616271973,Хорошее,,,,
2018-03-15 21:00:00,12.326292037963867,Хорошее,,,,
2018-03-15 22:00:00,12.352038383483887,Хорошее,,,,
2018-03-15 23:00:00,12.364910125732422,Хорошее,,,,
2018-03-16 00:00:00,12.364910125732422,Хорошее,,,,
2018-03-16 01:00:00,12.375638008117676,Хорошее,,,,
2018-03-16 02:00:00,12.352038383483887,Хорошее,,,,
2018-03-16 03:00:00,12.352038383483887,Хорошее,,,,
2018-03-16 04:00:00,12.379929542541504,Хорошее,,,,
2018-03-16 05:00:00,12.371347427368164,Хорошее,,,,
2018-03-16 06:00:00,12.377782821655273,Хорошее,,,,
2018-03-16 07:00:00,12.379929542541504,Хорошее,,,,
2018-03-16 08:00:00,12.405674934387207,Хорошее,,,,
2018-03-16 09:00:00,12.430587768554688,Хорошее,,,,
2018-03-16 10:00:00,12.482542991638184,Хорошее,,,,
2018-03-16 11:00:00,12.473883628845215,Хорошее,,,,
2018-03-16 12:00:00,12.402445793151855,Хорошее,,,,
2018-03-16 13:00:00,12.38079833984375,Хорошее,,,,
2018-03-16 14:00:00,7.585805416107178,Хорошее,,,,
2018-03-16 15:00:00,12.302865028381348,Хорошее,,,,
2018-03-16 16:00:00,12.294206619262695,Хорошее,,,,
2018-03-16 17:00:00,12.272558212280273,Хорошее,,,,
2018-03-16 18:00:00,12.272558212280273,Хорошее,,,,
2018-03-16 19:00:00,12.2422513961792,Хорошее,,,,
2018-03-16 20:00:00,12.279052734375,Хорошее,,,,
2018-03-16 21:00:00,12.296371459960938,Хорошее,,,,
2018-03-16 22:00:00,12.270394325256348,Хорошее,,,,
2018-03-16 23:00:00,12.298535346984863,Хорошее,,,,
2018-03-17 00:00:00,12.374303817749023,Хорошее,,,,
2018-03-17 01:00:00,12.430587768554688,Хорошее,,,,
2018-03-17 02:00:00,12.432753562927246,Хорошее,,,,
2018-03-17 03:00:00,12.408940315246582,Хорошее,,,,
2018-03-17 04:00:00,12.432753562927246,Хорошее,,,,
2018-03-17 05:00:00,12.428422927856445,Хорошее,,,,
2018-03-17 06:00:00,12.430587768554688,Хорошее,,,,
2018-03-17 07:00:00,12.428422927856445,Хорошее,,,,
2018-03-17 08:00:00,12.404611587524414,Хорошее,,,,
2018-03-17 09:00:00,12.404611587524414,Хорошее,,,,
2018-03-17 10:00:00,12.40677547454834,Хорошее,,,,
2018-03-17 11:00:00,12.40028190612793,Хорошее,,,,
2018-03-17 12:00:00,12.395950317382812,Хорошее,,,,
2018-03-17 13:00:00,12.367809295654297,Хорошее,,,,
2018-03-17 14:00:00,12.385127067565918,Хорошее,,,,
2018-03-17 15:00:00,12.38079833984375,Хорошее,,,,
2018-03-17 16:00:00,12.382963180541992,Хорошее,,,,
2018-03-17 17:00:00,12.402445793151855,Хорошее,,,,
2018-03-17 18:00:00,12.38079833984375,Хорошее,,,,
2018-03-17 19:00:00,12.38079833984375,Хорошее,,,,
2018-03-17 20:00:00,12.378634452819824,Хорошее,,,,
2018-03-17 21:00:00,12.393786430358887,Хорошее,,,,
2018-03-17 22:00:00,12.369973182678223,Хорошее,,,,
2018-03-17 23:00:00,12.378634452819824,Хорошее,,,,
2018-03-18 00:00:00,12.404611587524414,Хорошее,,,,
2018-03-18 01:00:00,12.378634452819824,Хорошее,,,,
2018-03-18 02:00:00,12.389457702636719,Хорошее,,,,
2018-03-18 03:00:00,12.402445793151855,Хорошее,,,,
2018-03-18 04:00:00,12.40028190612793,Хорошее,,,,
2018-03-18 05:00:00,12.408940315246582,Хорошее,,,,
2018-03-18 06:00:00,12.393786430358887,Хорошее,,,,
2018-03-18 07:00:00,12.34399700164795,Хорошее,,,,
2018-03-18 08:00:00,12.227097511291504,Хорошее,,,,
2018-03-18 09:00:00,12.140507698059082,Хорошее,,,,
2018-03-18 10:00:00,12.04958724975586,Хорошее,,,,
2018-03-18 11:00:00,11.95217227935791,Хорошее,,,,
2018-03-18 12:00:00,11.930522918701172,Хорошее,,,,
2018-03-18 13:00:00,11.980313301086426,Хорошее,,,,
2018-03-18 14:00:00,12.006291389465332,Хорошее,,,,
2018-03-18 15:00:00,12.051751136779785,Хорошее,,,,
2018-03-18 16:00:00,12.084222793579102,Хорошее,,,,
2018-03-18 17:00:00,12.116694450378418,Хорошее,,,,
2018-03-18 18:00:00,12.166484832763672,Хорошее,,,,
2018-03-18 19:00:00,12.198956489562988,Хорошее,,,,
2018-03-18 20:00:00,12.244416236877441,Хорошее,,,,
2018-03-18 21:00:00,12.270394325256348,Хорошее,,,,
2018-03-18 22:00:00,12.274724006652832,Хорошее,,,,
2018-03-18 23:00:00,12.305030822753906,Хорошее,,,,
2018-03-19 00:00:00,12.32451343536377,Хорошее,,,,
2018-03-19 01:00:00,12.348326683044434,Хорошее,,,,
2018-03-19 02:00:00,12.378634452819824,Хорошее,,,,
2018-03-19 03:00:00,12.378634452819824,Хорошее,,,,
2018-03-19 04:00:00,12.38079833984375,Хорошее,,,,
2018-03-19 05:00:00,12.404611587524414,Хорошее,,,,
2018-03-19 06:00:00,12.411104202270508,Хорошее,,,,
2018-03-19 07:00:00,12.439247131347656,Хорошее,,,,
2018-03-19 08:00:00,12.430587768554688,Хорошее,,,,
2018-03-19 09:00:00,12.432753562927246,Хорошее,,,,
2018-03-19 10:00:00,12.408940315246582,Хорошее,,,,
2018-03-19 11:00:00,12.404611587524414,Хорошее,,,,
2018-03-19 12:00:00,12.369973182678223,Хорошее,,,,
2018-03-19 13:00:00,12.37646770477295,Хорошее,,,,
2018-03-19 14:00:00,0,Хорошее,,,,
2018-03-19 15:00:00,12.298535346984863,Хорошее,,,,
2018-03-19 16:00:00,12.322349548339844,Хорошее,,,,
2018-03-19 17:00:00,12.298535346984863,Хорошее,,,,
2018-03-19 18:00:00,12.29204273223877,Хорошее,,,,
2018-03-19 19:00:00,12.248746871948242,Хорошее,,,,
2018-03-19 20:00:00,12.214110374450684,Хорошее,,,,
2018-03-19 21:00:00,12.218440055847168,Хорошее,,,,
2018-03-19 22:00:00,12.21627426147461,Хорошее,,,,
2018-03-19 23:00:00,12.244416236877441,Хорошее,,,,
2018-03-20 00:00:00,12.21627426147461,Хорошее,,,,
2018-03-20 01:00:00,12.21627426147461,Хорошее,,,,
2018-03-20 02:00:00,12.21627426147461,Хорошее,,,,
2018-03-20 03:00:00,11.87207317352295,Хорошее,,,,
2018-03-20 04:00:00,11.640443801879883,Хорошее,,,,
2018-03-20 05:00:00,11.631782531738281,Хорошее,,,,
2018-03-20 06:00:00,11.685903549194336,Хорошее,,,,
2018-03-20 07:00:00,11.685903549194336,Хорошее,,,,
2018-03-20 08:00:00,11.664255142211914,Хорошее,,,,
2018-03-20 09:00:00,11.627453804016113,Хорошее,,,,
2018-03-20 10:00:00,12.566969871520996,Хорошее,,,,
2018-03-20 11:00:00,12.595111846923828,Хорошее,,,,
2018-03-20 12:00:00,12.779118537902832,Хорошее,,,,
2018-03-20 13:00:00,12.833237648010254,Хорошее,,,,
2018-03-20 14:00:00,12.852720260620117,Хорошее,,,,
2018-03-20 15:00:00,12.831073760986328,Хорошее,,,,
2018-03-20 16:00:00,12.826743125915527,Хорошее,,,,
2018-03-20 17:00:00,12.831073760986328,Хорошее,,,,
2018-03-20 18:00:00,12.508520126342773,Хорошее,,,,
2018-03-20 19:00:00,11.664255142211914,Хорошее,,,,
2018-03-20 20:00:00,11.874238967895508,Хорошее,,,,
2018-03-20 21:00:00,11.740022659301758,Хорошее,,,,
2018-03-20 22:00:00,11.740022659301758,Хорошее,,,,
2018-03-20 23:00:00,11.761670112609863,Хорошее,,,,
2018-03-21 00:00:00,11.727034568786621,Хорошее,,,,
2018-03-21 01:00:00,11.770329475402832,Хорошее,,,,
2018-03-21 02:00:00,11.737858772277832,Хорошее,,,,
2018-03-21 03:00:00,11.817954063415527,Хорошее,,,,
2018-03-21 04:00:00,11.839603424072266,Хорошее,,,,
2018-03-21 05:00:00,11.753011703491211,Хорошее,,,,
2018-03-21 06:00:00,11.811460494995117,Хорошее,,,,
2018-03-21 07:00:00,11.783319473266602,Хорошее,,,,
2018-03-21 08:00:00,11.720539093017578,Хорошее,,,,
2018-03-21 09:00:00,11.766000747680664,Хорошее,,,,
2018-03-21 10:00:00,11.685903549194336,Хорошее,,,,
2018-03-21 11:00:00,11.846096992492676,Хорошее,,,,
2018-03-21 12:00:00,11.843932151794434,Хорошее,,,,
2018-03-21 13:00:00,11.80063533782959,Хорошее,,,,
2018-03-21 14:00:00,11.681572914123535,Хорошее,,,,
2018-03-21 15:00:00,11.605806350708008,Хорошее,,,,
2018-03-21 16:00:00,11.657760620117188,Хорошее,,,,
2018-03-21 17:00:00,11.631782531738281,Хорошее,,,,
2018-03-21 18:00:00,11.636113166809082,Хорошее,,,,
2018-03-21 19:00:00,11.603641510009766,Хорошее,,,,
2018-03-21 20:00:00,11.659926414489746,Хорошее,,,,
2018-03-21 21:00:00,11.683737754821777,Хорошее,,,,
2018-03-21 22:00:00,11.64477252960205,Хорошее,,,,
2018-03-21 23:00:00,11.67940902709961,Хорошее,,,,
2018-03-22 00:00:00,11.63394832611084,Хорошее,,,,
2018-03-22 01:00:00,11.655596733093262,Хорошее,,,,
2018-03-22 02:00:00,11.67074966430664,Хорошее,,,,
2018-03-22 03:00:00,11.711881637573242,Хорошее,,,,
2018-03-22 04:00:00,11.668584823608398,Хорошее,,,,
2018-03-22 05:00:00,11.711881637573242,Хорошее,,,,
2018-03-22 06:00:00,11.740022659301758,Хорошее,,,,
2018-03-22 07:00:00,11.698891639709473,Хорошее,,,,
2018-03-22 08:00:00,11.7421875,Хорошее,,,,
2018-03-22 09:00:00,11.740022659301758,Хорошее,,,,
2018-03-22 10:00:00,11.791977882385254,Хорошее,,,,
2018-03-22 11:00:00,11.781152725219727,Хорошее,,,,
2018-03-22 12:00:00,11.841767311096191,Хорошее,,,,
2018-03-22 13:00:00,11.876404762268066,Хорошее,,,,
2018-03-22 14:00:00,11.859086036682129,Хорошее,,,,
2018-03-22 15:00:00,11.835272789001465,Хорошее,,,,
2018-03-22 16:00:00,11.85042667388916,Хорошее,,,,
2018-03-22 17:00:00,11.867744445800781,Хорошее,,,,
2018-03-22 18:00:00,11.820120811462402,Хорошее,,,,
2018-03-22 19:00:00,11.861249923706055,Хорошее,,,,
2018-03-22 20:00:00,11.78764820098877,Хорошее,,,,
2018-03-22 21:00:00,11.822284698486328,Хорошее,,,,
2018-03-22 22:00:00,11.766000747680664,Хорошее,,,,
2018-03-22 23:00:00,11.83094310760498,Хорошее,,,,
2018-03-23 00:00:00,11.794142723083496,Хорошее,,,,
2018-03-23 01:00:00,11.791977882385254,Хорошее,,,,
2018-03-23 02:00:00,11.774658203125,Хорошее,,,,
2018-03-23 03:00:00,11.770329475402832,Хорошее,,,,
2018-03-23 04:00:00,11.80496597290039,Хорошее,,,,
2018-03-23 05:00:00,11.854756355285645,Хорошее,,,,
2018-03-23 06:00:00,11.874238967895508,Хорошее,,,,
2018-03-23 07:00:00,11.874238967895508,Хорошее,,,,
2018-03-23 08:00:00,11.887227058410645,Хорошее,,,,
2018-03-23 09:00:00,11.817954063415527,Хорошее,,,,
2018-03-23 10:00:00,11.874238967895508,Хорошее,,,,
2018-03-23 11:00:00,11.846096992492676,Хорошее,,,,
2018-03-23 12:00:00,11.848261833190918,Хорошее,,,,
2018-03-23 13:00:00,11.781152725219727,Хорошее,,,,
2018-03-23 14:00:00,11.841767311096191,Хорошее,,,,
2018-03-23 15:00:00,11.761670112609863,Хорошее,,,,
2018-03-23 16:00:00,11.817954063415527,Хорошее,,,,
2018-03-23 17:00:00,11.846096992492676,Хорошее,,,,
2018-03-23 18:00:00,11.843932151794434,Хорошее,,,,
2018-03-23 19:00:00,11.87207317352295,Хорошее,,,,
2018-03-23 20:00:00,11.789812088012695,Хорошее,,,,
2018-03-23 21:00:00,11.791977882385254,Хорошее,,,,
2018-03-23 22:00:00,11.848261833190918,Хорошее,,,,
2018-03-23 23:00:00,11.796306610107422,Хорошее,,,,
2018-03-24 00:00:00,11.848261833190918,Хорошее,,,,
2018-03-24 01:00:00,11.822284698486328,Хорошее,,,,
2018-03-24 02:00:00,11.846096992492676,Хорошее,,,,
2018-03-24 03:00:00,11.791977882385254,Хорошее,,,,
2018-03-24 04:00:00,11.820120811462402,Хорошее,,,,
2018-03-24 05:00:00,11.85042667388916,Хорошее,,,,
2018-03-24 06:00:00,11.789812088012695,Хорошее,,,,
2018-03-24 07:00:00,11.848261833190918,Хорошее,,,,
2018-03-24 08:00:00,11.846096992492676,Хорошее,,,,
2018-03-24 09:00:00,11.807130813598633,Хорошее,,,,
2018-03-24 10:00:00,11.820120811462402,Хорошее,,,,
2018-03-24 11:00:00,11.83743667602539,Хорошее,,,,
2018-03-24 12:00:00,11.811460494995117,Хорошее,,,,
2018-03-24 13:00:00,11.763833999633789,Хорошее,,,,
2018-03-24 14:00:00,11.763833999633789,Хорошее,,,,
2018-03-24 15:00:00,11.7053861618042,Хорошее,,,,
2018-03-24 16:00:00,11.688067436218262,Хорошее,,,,
2018-03-24 17:00:00,11.664255142211914,Хорошее,,,,
